name,email,firstName,lastName,middleName,targetValue,status,registeredTime,deregisteredTime,lastContactTime,lastInternalIpAddress,lastExternalIpAddress,deviceType,deviceGroupName,windowsPlatform,osVersion,sensorVersion,avEngine
"SENTINEL\SHADELAND1",SENTINEL\fields,"","","",MEDIUM,REGISTERED,2017-01-12-175626,"",2017-08-22-172357,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHERRYCREEK1",SENTINEL\enclavecherrycreek,"","","",MEDIUM,REGISTERED,2017-08-22-141411,"",2017-08-22-172356,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARD50",SENTINEL\windwardplaces,"","","",MEDIUM,REGISTERED,2017-08-22-141351,"",2017-08-22-172354,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LANTERNWOODS13",SENTINEL\lanternwoodsl3,"","","",MEDIUM,REGISTERED,2017-08-22-141809,"",2017-08-22-172353,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHERRYCREEK2",SENTINEL\enclavecherrycreeka,"","","",MEDIUM,REGISTERED,2017-08-22-141411,"",2017-08-22-172350,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ENVLAVEMEN13",SENTINEL\enclaveatmenifee l,"","","",MEDIUM,REGISTERED,2017-01-12-174245,"",2017-08-22-172349,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COURTNEY1",SENTINEL\courtneystation,"","","",MEDIUM,REGISTERED,2017-01-12-173822,"",2017-08-22-172345,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORNERSTONE14",SENTINEL\cornerstone l2,"","","",MEDIUM,REGISTERED,2017-01-12-173931,"",2017-08-22-172345,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KESSNER",SENTINEL\kessner,"","","",MEDIUM,REGISTERED,2016-11-08-213902,"",2017-08-22-172342,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ESTEVEZ",SENTINEL\estevez,"","","",MEDIUM,REGISTERED,2017-01-12-174113,"",2017-08-22-172340,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\sophosav",SENTINEL\sormillon,"","","",MEDIUM,REGISTERED,2016-11-04-165110,"",2017-08-22-172338,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\THOMAS",SENTINEL\thomasj,"","","",MEDIUM,REGISTERED,2017-04-06-182946,"",2017-08-22-172337,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\IT-STORAGE-RM1",IT-STORAGE-RM1\Administrator,"","","",MEDIUM,REGISTERED,2017-01-23-175045,"",2017-08-22-172337,172.20.8.94,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GAEDIG1",SENTINEL\gaedig,"","","",MEDIUM,REGISTERED,2017-04-04-190032,"",2017-08-22-172337,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GALARZA-PC",SENTINEL\galarza,"","","",MEDIUM,REGISTERED,2017-01-12-174110,"",2017-08-22-172337,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MTNSHADOW13",SENTINEL\mtn shadows ca l,"","","",MEDIUM,REGISTERED,2017-01-12-175410,"",2017-08-22-172336,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARCE",SENTINEL\arce,"","","",MEDIUM,REGISTERED,2017-02-27-195959,"",2017-08-22-172335,172.20.8.17,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SANTORA",SENTINEL\santora,"","","",MEDIUM,REGISTERED,2017-05-04-175350,"",2017-08-22-172335,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FRANCIS",SENTINEL\francis,"","","",MEDIUM,REGISTERED,2017-02-09-192705,"",2017-08-22-172335,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AWAD1",SENTINEL\awad,"","","",MEDIUM,REGISTERED,2017-07-19-182211,"",2017-08-22-172334,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BILASZ",SENTINEL\bilasz,"","","",MEDIUM,REGISTERED,2017-01-09-180658,"",2017-08-22-172332,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LUO",SENTINEL\luo,"","","",MEDIUM,REGISTERED,2017-03-09-141008,"",2017-08-22-172331,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MENECHINO",SENTINEL\menechino,"","","",MEDIUM,REGISTERED,2017-02-14-140839,"",2017-08-22-172331,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COROMINA",COROMINA\Administrator,"","","",MEDIUM,REGISTERED,2017-07-25-171506,"",2017-08-22-172330,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHENG",SENTINEL\cheng,"","","",MEDIUM,REGISTERED,2017-04-12-143144,"",2017-08-22-172329,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CROSSINGS14",SENTINEL\Crossingsl,"","","",MEDIUM,REGISTERED,2017-01-12-173821,"",2017-08-22-172327,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BATISTA",SENTINEL\batista,"","","",MEDIUM,REGISTERED,2017-03-28-141132,"",2017-08-22-172326,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LIPOVETSKY",SENTINEL\lipovetsky,"","","",MEDIUM,REGISTERED,2017-04-06-150032,"",2017-08-22-172325,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BRESLIN",SENTINEL\breslin,"","","",MEDIUM,REGISTERED,2016-12-30-171844,"",2017-08-22-172324,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BARTLETT",SENTINEL\bartlett,"","","",MEDIUM,REGISTERED,2017-04-03-132210,"",2017-08-22-172324,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SMITHS",SENTINEL\smiths,"","","",MEDIUM,REGISTERED,2016-11-22-174124,"",2017-08-22-172321,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\GRELL1",SENTINEL\fagan,"","","",MEDIUM,REGISTERED,2017-05-02-160537,"",2017-08-22-172321,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DHIMA",SENTINEL\dhima,"","","",MEDIUM,REGISTERED,2017-02-14-203401,"",2017-08-22-172320,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JADOONANAN",SENTINEL\jadoonanan,"","","",MEDIUM,REGISTERED,2017-03-03-162828,"",2017-08-22-172319,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KO1",SENTINEL\ko,"","","",MEDIUM,REGISTERED,2017-01-12-174832,"",2017-08-22-172317,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\STENGER1",SENTINEL\stenger,"","","",MEDIUM,REGISTERED,2017-07-17-140548,"",2017-08-22-172317,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JOHNSW7",SENTINEL\johns,"","","",MEDIUM,REGISTERED,2017-01-13-141713,"",2017-08-22-172316,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SIEBER1",SENTINEL\sieber,"","","",MEDIUM,REGISTERED,2017-01-12-175516,"",2017-08-22-172316,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MARISCAL",SENTINEL\mariscal,"","","",MEDIUM,REGISTERED,2017-03-01-164414,"",2017-08-22-172315,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CROWELL",SENTINEL\crowell,"","","",MEDIUM,REGISTERED,2017-02-10-160135,"",2017-08-22-172314,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KHASIN",SENTINEL\luna,"","","",MEDIUM,REGISTERED,2017-01-12-174828,"",2017-08-22-172313,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KENNY",SENTINEL\kenny,"","","",MEDIUM,REGISTERED,2017-01-12-174832,"",2017-08-22-172311,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ZDROK",SENTINEL\zdrok,"","","",MEDIUM,REGISTERED,2017-05-15-164737,"",2017-08-22-172311,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KATZ",SENTINEL\pardo,"","","",MEDIUM,REGISTERED,2016-11-15-154750,"",2017-08-22-172310,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SMORODA",SENTINEL\Smoroda,"","","",MEDIUM,REGISTERED,2017-01-12-175516,"",2017-08-22-172310,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MONTERRA13",SENTINEL\monterral,"","","",MEDIUM,REGISTERED,2017-01-12-175408,"",2017-08-22-172309,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\APTEMP1",SENTINEL\aptemp,"","","",MEDIUM,REGISTERED,2017-04-26-132004,"",2017-08-22-172306,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SULLIVAN",SENTINEL\Sullivan,"","","",MEDIUM,REGISTERED,2016-12-28-195907,"",2017-08-22-172304,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ALLY",SENTINEL\ally,"","","",MEDIUM,REGISTERED,2017-02-07-194234,"",2017-08-22-172304,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ZOELLER",SENTINEL\zoeller,"","","",MEDIUM,REGISTERED,2017-01-05-145927,"",2017-08-22-172304,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PAYROLL1",SENTINEL\payroll,"","","",MEDIUM,REGISTERED,2017-01-12-175144,"",2017-08-22-172304,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COSTELLO",SENTINEL\sabour,"","","",MEDIUM,REGISTERED,2017-01-12-175525,"",2017-08-22-172303,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUINNCROSSING1",SENTINEL\quinn,"","","",MEDIUM,REGISTERED,2017-01-12-175714,"",2017-08-22-172302,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESTON50",SENTINEL\westonpoints,"","","",MEDIUM,REGISTERED,2017-08-22-141431,"",2017-08-22-172302,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\update1",SENTINEL\smolds,"","","",MEDIUM,REGISTERED,2017-01-18-210724,"",2017-08-22-172301,"",173.251.20.37,WINDOWS,"default","",Server 2012 x64,1.0.6.161,""
"SENTINEL\PONGO",SENTINEL\pongo,"","","",MEDIUM,REGISTERED,2017-04-20-184918,"",2017-08-22-172300,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\TORO",SENTINEL\toro,"","","",MEDIUM,REGISTERED,2017-01-12-175516,"",2017-08-22-172300,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\SHERZER",SENTINEL\sherzer,"","","",MEDIUM,REGISTERED,2017-05-10-191516,"",2017-08-22-172256,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CAWLEYM",SENTINEL\cawleym,"","","",MEDIUM,REGISTERED,2017-01-12-173729,"",2017-08-22-172256,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\AUSTINR",SENTINEL\austinr,"","","",MEDIUM,REGISTERED,2016-12-09-141152,"",2017-08-22-172255,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FRANGOS",SENTINEL\frangos,"","","",MEDIUM,REGISTERED,2017-01-06-141901,"",2017-08-22-172254,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHERRYCREEK14",SENTINEL\enclavecherrycreekl,"","","",MEDIUM,REGISTERED,2017-08-22-141406,"",2017-08-22-172253,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\APTEMP4",SENTINEL\horenstein,"","","",MEDIUM,REGISTERED,2017-08-22-141137,"",2017-08-22-172253,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WATTERS",SENTINEL\watters,"","","",MEDIUM,REGISTERED,2017-01-12-175517,"",2017-08-22-172253,172.20.8.132,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LUCAS",SENTINEL\lucas,"","","",MEDIUM,REGISTERED,2017-01-12-174829,"",2017-08-22-172253,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\fladger1",SENTINEL\fladger,"","","",MEDIUM,REGISTERED,2016-11-02-193739,"",2017-08-22-172252,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JACKSONPARK2",SENTINEL\jackson park m,"","","",MEDIUM,REGISTERED,2017-01-12-175046,"",2017-08-22-172251,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\Maleszewski",MALESZEWSKI\Administrator,"","","",MEDIUM,REGISTERED,2017-07-20-123134,"",2017-08-22-172249,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\PEREZ",SENTINEL\perez,"","","",MEDIUM,REGISTERED,2017-01-12-175151,"",2017-08-22-172249,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JONESM",SENTINEL\jonesm,"","","",MEDIUM,REGISTERED,2017-01-12-174829,"",2017-08-22-172249,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ANTELOPERIDGE3",SENTINEL\anteloperidge a,"","","",MEDIUM,REGISTERED,2017-01-12-172634,"",2017-08-22-172248,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WESCOTT13",SENTINEL\reservel,"","","",MEDIUM,REGISTERED,2017-08-22-141431,"",2017-08-22-172247,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OSBORNECO",SENTINEL\osborne,"","","",MEDIUM,REGISTERED,2017-02-13-171413,"",2017-08-22-172247,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHARDE",SENTINEL\charde,"","","",MEDIUM,REGISTERED,2017-02-03-150205,"",2017-08-22-172247,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CHUM",SENTINEL\chum,"","","",MEDIUM,REGISTERED,2017-01-12-173727,"",2017-08-22-172247,172.20.8.78,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKWELLFARM15",SENTINEL\oakwelll3,"","","",MEDIUM,REGISTERED,2017-08-22-141421,"",2017-08-22-172246,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\FORTUNE",SENTINEL\fortune,"","","",MEDIUM,REGISTERED,2017-01-12-174108,"",2017-08-22-172244,172.20.8.116,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\STIEGLITZ",STIEGLITZ\Administrator,"","","",MEDIUM,REGISTERED,2017-01-12-162828,"",2017-08-22-172243,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ADAMS",SENTINEL\adams,"","","",MEDIUM,REGISTERED,2017-04-24-191517,"",2017-08-22-172243,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\RECEPTIONIST",SENTINEL\receptionist,"","","",MEDIUM,REGISTERED,2017-05-02-181007,"",2017-08-22-172242,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\JOANEN",JOANEN\Administrator,"","","",MEDIUM,REGISTERED,2017-02-24-135525,"",2017-08-22-172242,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BASHUALDO",SENTINEL\bashualdo,"","","",MEDIUM,REGISTERED,2017-01-12-173724,"",2017-08-22-172240,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BELLEHARBOUR13",SENTINEL\belleharbourl,"","","",MEDIUM,REGISTERED,2017-08-22-141356,"",2017-08-22-172239,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTMEMPHIS2",SENTINEL\maness,"","","",MEDIUM,REGISTERED,2017-08-22-150840,"",2017-08-22-172238,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CITYPLACE14",SENTINEL\CITYPLACEL2,"","","",MEDIUM,REGISTERED,2017-08-22-141308,"",2017-08-22-172237,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\BES12Svr1",SENTINEL\smolds,"","","",MEDIUM,REGISTERED,2017-01-19-210906,"",2017-08-22-172234,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALENCIA1",SENTINEL\hillsofvalencia,"","","",MEDIUM,REGISTERED,2017-01-12-175739,"",2017-08-22-172230,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\KIRBY13",SENTINEL\Thekirbyl,"","","",MEDIUM,REGISTERED,2017-01-12-175421,"",2017-08-22-172227,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HAVEN14",SENTINEL\havenl2,"","","",MEDIUM,REGISTERED,2017-01-12-174936,"",2017-08-22-172226,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN14",SENTINEL\arbors l2,"","","",MEDIUM,REGISTERED,2017-01-12-173021,"",2017-08-22-172225,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\MONTERRA50",SENTINEL\Monterras,"","","",MEDIUM,REGISTERED,2017-08-22-141356,"",2017-08-22-172225,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUINNCROSSING13",SENTINEL\Quinnl,"","","",MEDIUM,REGISTERED,2017-08-22-141419,"",2017-08-22-172224,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\Denali1",DENALI1\Administrator,"","","",MEDIUM,REGISTERED,2017-01-18-155727,"",2017-08-22-172224,"",173.251.20.37,WINDOWS,"default","",Server 2008 R2 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN1",SENTINEL\arbors m,"","","",MEDIUM,REGISTERED,2017-01-12-173021,"",2017-08-22-172222,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\DISTINDIAN1",SENTINEL\York,"","","",MEDIUM,REGISTERED,2017-08-22-141440,"",2017-08-22-172203,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CENTERPOINTE1",SENTINEL\centrepointe,"","","",MEDIUM,REGISTERED,2017-08-22-141238,"",2017-08-22-172202,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\23HUNDRED",SENTINEL\23hundred m,"","","",MEDIUM,REGISTERED,2017-01-12-163956,"",2017-08-22-172201,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\EGRETS50",SENTINEL\egretslandings,"","","",MEDIUM,REGISTERED,2017-08-22-141400,"",2017-08-22-172152,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VERSANT1",SENTINEL\versant m,"","","",MEDIUM,REGISTERED,2017-01-12-175656,"",2017-08-22-172149,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARDLP13",SENTINEL\Windwardl,"","","",MEDIUM,REGISTERED,2017-08-22-141244,"",2017-08-22-172149,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LACOSTA13",SENTINEL\lacostal,"","","",MEDIUM,REGISTERED,2017-08-22-141406,"",2017-08-22-172144,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\QUINNCROSSING3",SENTINEL\quinna,"","","",MEDIUM,REGISTERED,2017-01-12-175715,"",2017-08-22-172141,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORDUBLIN2",SENTINEL\arbors a,"","","",MEDIUM,REGISTERED,2017-01-12-173020,"",2017-08-22-172138,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\LITTLESTONE3",SENTINEL\littlestone a,"","","",MEDIUM,REGISTERED,2017-01-12-174922,"",2017-08-22-172133,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARBORHILLS1",SENTINEL\arbor hills m,"","","",MEDIUM,REGISTERED,2017-01-13-151737,"",2017-08-22-172130,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\WINDWARDLP3",SENTINEL\windward m,"","","",MEDIUM,REGISTERED,2017-01-12-175625,"",2017-08-22-172118,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\NONAPARK13",SENTINEL\nonaparkl,"","","",MEDIUM,REGISTERED,2017-08-22-141329,"",2017-08-22-172118,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\HAMPGREEN50",SENTINEL\doe,"","","",MEDIUM,REGISTERED,2017-08-22-141308,"",2017-08-22-172117,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\910PENN2",SENTINEL\910penna,"","","",MEDIUM,REGISTERED,2017-01-12-172620,"",2017-08-22-172110,127.0.0.1,173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\file2",SENTINEL\nimdaab,"","","",MEDIUM,REGISTERED,2016-11-04-164153,"",2017-08-22-172108,"",173.251.20.37,WINDOWS,"default","",Server 2012 R2 x64 ,1.0.6.161,""
"SENTINEL\GLENBROOK14",SENTINEL\glenbrookl2,"","","",MEDIUM,REGISTERED,2017-01-12-174209,"",2017-08-22-172107,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ARROWHEAD15",SENTINEL\arrowheadl2,"","","",MEDIUM,REGISTERED,2017-08-22-141415,"",2017-08-22-172105,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\OAKWELLFARM50",SENTINEL\oakwells,"","","",MEDIUM,REGISTERED,2017-08-22-141418,"",2017-08-22-172101,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\ADDISONPARK14",SENTINEL\addisonparkl2,"","","",MEDIUM,REGISTERED,2017-08-22-141257,"",2017-08-22-172101,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\CORNERSTONE1",SENTINEL\cornerstone m,"","","",MEDIUM,REGISTERED,2017-01-12-173930,"",2017-08-22-172100,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\COURTNEY50",SENTINEL\courtneystationl2,"","","",MEDIUM,REGISTERED,2017-08-22-141316,"",2017-08-22-172100,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"SENTINEL\VALLEYBROOK14",SENTINEL\valleybrook a,"","","",MEDIUM,REGISTERED,2017-01-12-175601,"",2017-08-22-172059,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
"DESKTOP-SVDUOMA",user,"","","",MEDIUM,REGISTERED,2017-07-17-133545,"",2017-08-22-172059,192.168.1.8,98.116.42.114,WINDOWS,"default","",Windows 10 x64,1.0.6.161,""
"SENTINEL\ADDISONPARK13",SENTINEL\addisonparkl,"","","",MEDIUM,REGISTERED,2017-08-22-141300,"",2017-08-22-172059,"",173.251.20.37,WINDOWS,"default","",Windows 7 x64 SP: 1,1.0.6.161,""
